timestamp,hourly average,usage,hour,day_of_week
2024-02-08 16:00:00,20369612.4,0.20159999999776482,16,3
2024-02-08 17:00:00,20369824.0,0.21160000000149012,17,3
2024-02-08 18:00:00,20370071.0,0.247,18,3
2024-02-08 19:00:00,20370281.8,0.21080000000074506,19,3
2024-02-08 20:00:00,20370486.5,0.20469999999925495,20,3
2024-02-08 21:00:00,20370693.75,0.20725,21,3
2024-02-08 22:00:00,20370925.57142857,0.23182142857089638,22,3
2024-02-08 23:00:00,20371149.25,0.2236785714291036,23,3
2024-02-09 00:00:00,20371362.0,0.21275,0,4
2024-02-09 01:00:00,20371557.0,0.195,1,4
2024-02-09 02:00:00,20371830.0,0.273,2,4
2024-02-09 03:00:00,20372017.6,0.1876000000014901,3,4
2024-02-09 04:00:00,20372240.666666668,0.2230666666664183,4,4
2024-02-09 05:00:00,20372482.0,0.24133333333209156,5,4
2024-02-09 06:00:00,20372673.2,0.19119999999925494,6,4
2024-02-09 07:00:00,20372886.0,0.21280000000074506,7,4
2024-02-09 08:00:00,20373093.2,0.20719999999925495,8,4
2024-02-09 09:00:00,20373318.333333332,0.22513333333283664,9,4
2024-02-09 10:00:00,20373536.0,0.21766666666790843,10,4
2024-02-09 11:00:00,20373739.75,0.20375,11,4
2024-02-09 12:00:00,20373956.8,0.21705000000074506,12,4
2024-02-09 13:00:00,20374201.5,0.24469999999925493,13,4
2024-02-09 14:00:00,20374390.6,0.1891000000014901,14,4
2024-02-09 15:00:00,20374615.0,0.22439999999850987,15,4
2024-02-09 16:00:00,20374808.25,0.19325,16,4
2024-02-09 17:00:00,20374989.0,0.18075,17,4
2024-02-09 18:00:00,20375268.0,0.279,18,4
2024-02-09 19:00:00,20375469.75,0.20175,19,4
2024-02-09 20:00:00,20375702.0,0.23225,20,4
2024-02-09 21:00:00,20375889.666666668,0.18766666666790843,21,4
2024-02-09 22:00:00,20376138.6,0.2489333333335817,22,4
2024-02-09 23:00:00,20376348.0,0.2093999999985099,23,4
2024-02-10 00:00:00,20376560.8,0.21280000000074506,0,5
2024-02-10 01:00:00,20376773.5,0.21269999999925493,1,5
2024-02-10 02:00:00,20376994.4,0.22089999999850987,2,5
2024-02-10 03:00:00,20377205.4,0.211,3,5
2024-02-10 04:00:00,20377428.0,0.2226000000014901,4,5
2024-02-10 05:00:00,20377689.333333332,0.2613333333320916,5,5
2024-02-10 06:00:00,20377856.333333332,0.167,6,5
2024-02-10 07:00:00,20378102.25,0.24591666666790843,7,5
2024-02-10 08:00:00,20378302.0,0.19975,8,5
2024-02-10 09:00:00,20378513.2,0.21119999999925493,9,5
2024-02-10 10:00:00,20378740.0,0.22680000000074504,10,5
2024-02-10 11:00:00,20378947.0,0.207,11,5
2024-02-10 12:00:00,20379169.0,0.222,12,5
2024-02-10 13:00:00,20379388.8,0.21980000000074507,13,5
2024-02-10 14:00:00,20379586.6,0.19780000000074505,14,5
2024-02-10 15:00:00,20379791.0,0.20439999999850988,15,5
2024-02-10 16:00:00,20380055.0,0.264,16,5
2024-02-10 17:00:00,20380260.0,0.205,17,5
2024-02-10 18:00:00,20380464.0,0.204,18,5
2024-02-10 19:00:00,20380663.4,0.19939999999850988,19,5
2024-02-10 20:00:00,20380880.4,0.217,20,5
2024-02-10 21:00:00,20381090.6,0.21020000000298023,21,5
2024-02-10 22:00:00,20381350.4,0.25979999999701975,22,5
2024-02-10 23:00:00,20381557.75,0.20735000000149012,23,5
2024-02-11 00:00:00,20381751.0,0.19325,0,6
2024-02-11 01:00:00,20382018.333333332,0.2673333333320916,1,6
2024-02-11 02:00:00,20382189.4,0.17106666666641832,2,6
2024-02-11 03:00:00,20382428.5,0.23910000000149012,3,6
2024-02-11 04:00:00,20382668.0,0.2395,4,6
2024-02-11 05:00:00,20382877.333333332,0.20933333333209156,5,6
2024-02-11 06:00:00,20383115.4,0.23806666666641832,6,6
2024-02-11 07:00:00,20383330.666666668,0.21526666666939856,7,6
2024-02-11 08:00:00,20383503.0,0.17233333333209158,8,6
2024-02-11 09:00:00,20383736.5,0.2335,9,6
2024-02-11 10:00:00,20383961.0,0.2245,10,6
2024-02-11 11:00:00,20384177.0,0.216,11,6
2024-02-11 12:00:00,20384392.333333332,0.21533333333209156,12,6
2024-02-11 13:00:00,20384577.333333332,0.185,13,6
2024-02-11 14:00:00,20384820.833333332,0.2435,14,6
2024-02-11 15:00:00,20385052.5,0.23166666666790842,15,6
2024-02-11 16:00:00,20385245.666666668,0.19316666666790844,16,6
2024-02-11 17:00:00,20385439.4,0.19373333333060144,17,6
2024-02-11 18:00:00,20385668.333333332,0.22893333333358168,18,6
2024-02-11 19:00:00,20385883.2,0.21486666666716336,19,6
2024-02-11 20:00:00,20386091.0,0.20780000000074506,20,6
2024-02-11 21:00:00,20386314.0,0.223,21,6
2024-02-11 22:00:00,20386523.0,0.209,22,6
2024-02-11 23:00:00,20386698.0,0.175,23,6
